epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
19,10/29 17:25:04,3150,-115141.06207297283,-0.10229989886283875,0.026414692401885986,26.921349132749903,False,True,-1517305.75
20,10/29 17:25:12,1598,-116949.2450324039,-0.11037112772464752,0.08734174072742462,27.17477287034068,False,True,-5078261.0
21,10/29 17:25:21,1707,-118901.36000101961,0.016228338703513145,-0.08798890560865402,9.576941840887896,False,True,-1656917.875
22,10/29 17:25:24,424,-101488.60944144684,0.0958750993013382,-0.13391375541687012,16.262054908058232,False,True,-2668038.75
23,10/29 17:26:00,7517,-134620.5279095937,0.02542908489704132,0.1317840963602066,20.226344116702084,False,True,-856292.875
24,10/29 17:26:05,889,-110920.96744534324,0.07855372875928879,0.04850076884031296,23.47647790686013,False,True,-873018.8125
25,10/29 17:26:11,1331,-119886.90401344412,0.039551742374897,0.06816240400075912,10.32952476156022,False,True,-1113009.875
26,10/29 17:26:21,1915,-110603.58294631334,-0.06425733864307404,0.00881301797926426,20.56967902251887,False,True,-1994858.625
27,10/29 17:26:26,925,-100473.99746820646,0.02796849235892296,0.12656152248382568,8.309875709112363,False,True,-650190.8125
28,10/29 17:26:32,1239,-120074.42522225696,0.0341196246445179,-0.04722745716571808,19.784610807441624,False,True,-9160509.0
29,10/29 17:26:40,1535,-112862.72094840462,-0.13680531084537506,0.04446732997894287,13.198739184685286,False,True,-1222278.375
30,10/29 17:26:55,2975,-92031.81846801998,0.0382855162024498,0.058845169842243195,8.923581895981021,False,True,-947505.125
31,10/29 17:27:38,8375,1050474.8487306319,-0.12515529990196228,-0.1238233745098114,2.564668426663891,True,False,4219136.0
32,10/29 17:27:46,1585,-109599.62300472196,0.12992429733276367,0.12696057558059692,9.673760613638818,False,True,-426648.8125
33,10/29 17:28:03,3618,-133411.70836977253,-0.02341361716389656,-0.034874558448791504,10.957559442817423,False,True,-2288829.5
34,10/29 17:28:08,900,-118132.00671370914,-0.0022437176667153835,-0.02114124223589897,20.076358102836124,False,True,-5051623.0
35,10/29 17:28:14,1184,-106209.89622703657,-0.01930863782763481,0.02795085869729519,24.626416855610294,False,True,-12289653.0
36,10/29 17:28:29,2903,-138044.78390851826,-0.13069362938404083,-0.04156278446316719,27.988402733372336,False,True,-801391.25
37,10/29 17:28:42,2625,-122796.89293529981,0.11184494942426682,-0.05042261630296707,28.27418820317371,False,True,-1999222.125
38,10/29 17:29:01,3894,-185211.34152230102,0.00771164707839489,0.06039166823029518,14.206695632518603,False,True,-2719564.25
39,10/29 17:29:13,2348,-132597.47799637372,0.0007166744908317924,-0.10937179625034332,4.164950701287369,False,True,-1220351.875
40,10/29 17:29:25,2291,-148200.08276304987,0.051028259098529816,0.0494796484708786,24.45946114795588,False,True,-1474511.625
41,10/29 17:29:30,1012,-146544.29128164542,0.04058598726987839,-0.10664340853691101,25.19342154937291,False,True,-2218438.0
42,10/29 17:29:40,1919,-146701.77734558596,0.07612719386816025,-0.11031243205070496,6.952163691822532,False,True,-4291378.0
43,10/29 17:29:47,1217,-110273.86494898534,-0.0434514582157135,0.05815938487648964,28.40700586589856,False,True,-7497580.5
44,10/29 17:29:52,848,-112548.84433795401,0.11758113652467728,0.044863395392894745,17.462558777526645,False,True,-692844.75
45,10/29 17:29:55,667,-108578.10271922854,-0.08060666173696518,0.11606347560882568,17.472073465585698,False,True,-3062263.25
46,10/29 17:29:58,421,-105878.20975578732,-0.12636779248714447,-0.037932492792606354,9.846677350863073,False,True,-644418.875
47,10/29 17:30:03,983,-122394.2465146096,0.05193350091576576,0.0607413612306118,22.870057135984844,False,True,-1086260.5
48,10/29 17:30:06,622,-119365.59160657949,0.07315922528505325,0.059815775603055954,3.739124271226839,False,True,-897654.4375
49,10/29 17:30:10,769,-117147.11938490943,-0.06524363160133362,-0.10596963763237,13.619254193513997,False,True,-684217.5
50,10/29 17:30:13,439,-111934.88423133467,-0.10483177751302719,0.058324165642261505,28.063319213076664,False,True,-2406807.75
51,10/29 17:30:15,321,-107210.99246994455,-0.12810632586479187,-0.014828366227447987,9.57710994787228,False,True,-750069.75
52,10/29 17:30:17,439,-105782.08749518622,0.08438102155923843,0.1229821965098381,9.13935737305373,False,True,-510129.46875
53,10/29 17:30:21,620,-104450.97378730887,-0.06855280697345734,0.06026352941989899,23.57081413087862,False,True,-12600733.0
54,10/29 17:30:23,254,-100871.91005759113,0.0018603563075885177,0.142242431640625,2.822125862402035,False,True,-699999.6875
55,10/29 17:30:27,730,-110765.54618973406,0.06935925036668777,-0.002297802595421672,12.740383786549389,False,True,-1651702.375
56,10/29 17:30:31,715,-135551.0159469229,-0.04412149265408516,0.0364944189786911,10.649857855716014,False,True,-17772350.0
57,10/29 17:30:36,947,-130493.71718587588,0.010932162404060364,-0.06182422488927841,28.88754815580868,False,True,-2564127.25
58,10/29 17:30:39,573,-111960.96239923243,-0.09100715070962906,0.131220281124115,9.160595591244315,False,True,-2784189.25
59,10/29 17:30:43,744,-115377.03475730185,-0.07342817634344101,0.08007628470659256,28.443320633478475,False,True,-17354866.0
60,10/29 17:30:52,1786,-111722.54075303467,0.017592810094356537,0.052888818085193634,21.05662635102592,False,True,-1585130.0
61,10/29 17:31:03,2205,-100157.44706583947,0.004806609358638525,-0.10302023589611053,29.617277125086748,False,True,-1019791.75
62,10/29 17:31:08,1077,-102438.38369273418,-0.026420041918754578,-0.058499518781900406,14.893025001692976,False,True,-1206299.125
63,10/29 17:31:56,10000,4621.792971229464,-0.01129754539579153,0.01949361339211464,18.348708295971434,False,True,563903.6875
64,10/29 17:34:03,10000,-62007.1595808366,0.002127666026353836,0.002561908448114991,21.891997433797503,False,True,-13222343.0
65,10/29 17:35:20,5480,-101484.8587624982,0.101277656853199,-0.039365485310554504,17.422947087209828,False,True,-1639174.625
66,10/29 17:36:00,2780,-132408.78520830988,0.08530633896589279,-0.1128649190068245,26.421770088675586,False,True,-4804630.0
67,10/29 17:36:20,1353,-109220.74375437344,-0.07239051908254623,0.06594284623861313,11.301580684909604,False,True,-16939560.0
68,10/29 17:36:58,2648,-108840.38945114813,0.1021851971745491,-0.01609407365322113,26.881120941671945,False,True,-1264246.375
69,10/29 17:37:59,4253,380906.93212664593,0.06593596190214157,-0.0772961974143982,2.8322983116471954,True,False,33529846.0
70,10/29 17:40:23,10000,29524.20685814392,-0.01564330793917179,0.11104585975408554,6.5303235332220915,False,True,309469.78125
71,10/29 17:41:38,5182,-177241.87932508416,0.11193013191223145,-0.046632781624794006,28.708103833747405,False,True,-2714380.75
72,10/29 17:42:17,2670,-159309.67102059093,0.08237654715776443,-0.08695004880428314,11.947360192868128,False,True,-34833196.0
73,10/29 17:43:14,4050,-132629.150549291,0.087653748691082,-0.12526480853557587,13.77285549141722,False,True,-3526334.0
74,10/29 17:43:21,432,-102830.8010861142,0.1309845745563507,0.13099421560764313,17.81253108227007,False,True,-392515.75
75,10/29 17:45:20,8277,-255105.7394804858,-0.09214997291564941,-0.04342325031757355,28.85634315623838,False,True,-1881682.25
76,10/29 17:46:51,9903,-188875.02536060518,-0.0037259964738041162,0.08800182491540909,28.524746829332752,False,True,-2241153.0
77,10/29 17:46:56,1166,-105685.42694950593,-0.07975254207849503,-0.017267480492591858,17.002135797638125,False,True,-1089315.625
78,10/29 17:48:25,10000,-119720.09448404142,0.03853917866945267,0.05005253478884697,21.00619314571083,False,True,-1351369.0
79,10/29 17:48:31,1176,-117131.45219884196,-0.0008529487531632185,-0.11360298842191696,13.24593421996021,False,True,-1023375.9375
80,10/29 17:49:18,7940,-114953.39478816639,-0.032157812267541885,0.060087475925683975,14.207815713328433,False,True,-4115817.5
81,10/29 17:49:34,1203,-108667.35141117484,-0.020845090970396996,-0.10211251676082611,16.549303841882537,False,True,-883779.0
82,10/29 17:50:34,4216,-158076.90646364074,-0.1287456750869751,0.11093930155038834,22.74146513629926,False,True,-8877546.0
83,10/29 17:51:24,3558,-117089.48219987738,-0.025808734819293022,-0.026437029242515564,24.24844417465768,False,True,-2241128.75
84,10/29 18:50:10,8415,-59183.48942029342,-0.08209836483001709,0.07740989327430725,16.855777194517184,False,True,-12623194.0
85,10/29 18:50:22,851,-136102.5944317816,-0.08533104509115219,-0.11252303421497345,4.392121691364201,False,True,-687893.8125
86,10/29 18:50:33,712,-120456.2253137817,0.0732005164027214,0.12599152326583862,7.0768664714283425,False,True,-604724.0625
87,10/29 18:50:40,1057,-120219.0744019261,0.00817279051989317,0.10865485668182373,19.153718046963515,False,True,-1029029.375
88,10/29 18:50:46,1232,-120342.46607431282,-0.09915521740913391,0.07094170153141022,29.45083140575893,False,True,-4265419.0
89,10/29 18:50:59,2674,-117492.16915614043,0.12312153726816177,0.09016928821802139,17.782947428637293,False,True,-550854.3125
90,10/29 18:51:41,8562,-62158.16119901959,0.006169929169118404,0.0288185216486454,26.34852652141837,False,True,-1776533.625
91,10/29 18:51:51,2030,-102177.55568727758,-0.10023999214172363,-0.106610968708992,22.115833737192734,False,True,-493967.03125
92,10/29 18:51:54,432,-110616.08543722308,0.018119769170880318,-0.13714131712913513,9.53811138677145,False,True,-929378.625
93,10/29 18:52:09,3123,-140551.31884107168,0.07445673644542694,-0.07246092706918716,4.6760738255697065,False,True,-70423216.0
94,10/29 18:52:54,10000,204915.12838344843,-0.12690478563308716,0.06607841700315475,3.064317914235766,False,True,3368853.5
95,10/29 18:53:15,4487,-133428.75617562782,0.022828929126262665,0.12604092061519623,13.915164978636815,False,True,-896277.875
96,10/29 18:53:23,1467,-128449.29387284865,-0.034002285450696945,0.12665368616580963,23.48130736729422,False,True,-1386372.0
97,10/29 18:53:33,2131,-108942.56863226708,-0.03693508356809616,0.11690083146095276,10.634065512757426,False,True,-1362365.375
98,10/29 18:53:50,3698,-137553.57079720031,0.044528450816869736,0.016574883833527565,10.451920179962437,False,True,-2251163.25
99,10/29 18:54:16,5651,-121543.185050856,0.04901076853275299,0.11524226516485214,22.237966742721973,False,True,-739975.3125
100,10/29 18:54:22,1311,-112857.37553338254,0.095281220972538,0.08767089247703552,21.175057171490643,False,True,-616868.4375
101,10/29 18:54:29,1328,-131636.1533802406,-0.016668615862727165,-0.1019582524895668,19.644000936987993,False,True,-1109665.625
102,10/29 18:54:38,1683,-122922.62565818436,-0.11245732754468918,-0.09056049585342407,17.00922723478692,False,True,-605477.0
103,10/29 18:54:45,1551,-139057.7113585525,-0.022704387083649635,-0.07767883688211441,5.07664361563326,False,True,-1385268.5
104,10/29 18:54:57,2548,-140387.53097926447,-0.13138365745544434,0.1249135285615921,18.338984998151243,False,True,-21697796.0
105,10/29 18:55:00,637,-110753.94034265287,0.06168948486447334,0.1360798180103302,21.95042467071539,False,True,-560015.8125
106,10/29 18:55:13,2589,-165078.46015938788,-0.08118543028831482,0.1331247091293335,27.2262040011164,False,True,-3178297.0
107,10/29 18:55:24,2507,-130997.46692412838,-0.05499855801463127,-0.024165386334061623,2.523227072353016,False,True,-1654761.75
108,10/29 18:56:10,9925,-110563.94574995562,-0.029424849897623062,-0.06905003637075424,8.884519719726796,False,True,-1122762.875
109,10/29 18:56:15,931,-116684.43355320519,-0.033556729555130005,0.0923382118344307,25.915331348676265,False,True,-1985054.25
110,10/29 18:57:00,10000,-191012.26693482584,-0.10704566538333893,0.13031238317489624,9.089036011524568,False,True,-8209678.0
111,10/29 18:57:04,863,-101155.67634921406,0.05320022627711296,0.13238093256950378,7.360355780484053,False,True,-545075.125
112,10/29 18:57:11,1411,-105044.75095117166,0.13355973362922668,0.09084344655275345,8.279963577923922,False,True,-468107.25
113,10/29 18:57:15,785,-128502.0165690211,-0.08508704602718353,0.10726029425859451,3.5235909138727637,False,True,-5795362.5
114,10/29 18:57:22,1292,-119467.238738478,-0.12644647061824799,-0.0254457276314497,12.620560339198391,False,True,-786526.5
115,10/29 18:57:53,6871,-179729.4587453505,-0.03993115946650505,0.06844035536050797,19.554713236606464,False,True,-6304262.5
116,10/29 18:57:57,860,-124847.91187998315,0.07800289988517761,-0.12005786597728729,28.71818286134562,False,True,-2968684.25
117,10/29 18:58:28,6864,74290.96497355675,-0.04799766466021538,-0.06955713778734207,4.457437847553407,True,False,631968.8125
118,10/29 18:58:47,4084,-118986.21096688659,-0.05207160860300064,-0.10666056722402573,21.216120997113403,False,True,-749603.625
119,10/29 18:58:50,561,-107482.55027865157,0.017513228580355644,-0.09701354056596756,27.017228159980707,False,True,-1351976.5
120,10/29 18:58:54,836,-115073.01547126411,-0.062257662415504456,0.018349338322877884,15.329809199298554,False,True,-2620756.25
121,10/29 18:59:39,10000,84057.72837277871,-0.06805456429719925,-0.021417859941720963,12.115486923951515,False,True,939481.875
122,10/29 19:00:03,5266,-116775.7188769971,0.07420242577791214,0.11292783915996552,5.598861318683505,False,True,-624034.375
123,10/29 19:00:08,818,-110090.65835987158,0.04739238694310188,0.012853567488491535,25.97232201219303,False,True,-1827353.5
124,10/29 19:00:14,1304,-125387.78876286562,0.11516989022493362,-0.10746640712022781,7.026204485666152,False,True,-16276766.0
125,10/29 19:00:18,762,-103750.7689407012,0.14290961623191833,-0.009183214046061039,2.6712328021869443,False,True,-775843.5625
126,10/29 19:00:25,1442,-126841.1305263491,0.028286641463637352,-0.09384337067604065,2.095915615717303,False,True,-1934830.125
127,10/29 19:00:32,1631,-145922.694943881,0.024990344420075417,0.06995439529418945,12.12752994109901,False,True,-1536922.375
128,10/29 19:00:37,904,-89815.79731443473,-0.007277041673660278,-0.004019285086542368,18.655959255802994,False,True,-7950885.5
129,10/29 19:00:41,935,-155523.76080654058,0.04524071887135506,0.02074347622692585,3.6924766890161744,False,True,-2356985.0
130,10/29 19:00:46,850,-106414.60896726135,0.07911615073680878,-0.11790423095226288,29.751027023806238,False,True,-2743487.5
131,10/29 19:00:51,1135,-112957.03593603807,0.0918102115392685,0.12352943420410156,5.057679431407689,False,True,-524552.9375
132,10/29 19:00:58,1488,-122253.07203946006,0.11965567618608475,0.09895620495080948,5.687787178685749,False,True,-559224.25
133,10/29 19:01:03,1012,-121738.24911965622,-0.07505790889263153,0.09091349691152573,21.99734533319277,False,True,-7677940.0
134,10/29 19:01:12,1954,-132488.7061557766,-0.09790398180484772,-0.09763877838850021,4.802349673039978,False,True,-677543.4375
135,10/29 19:01:21,1814,-149238.7986931078,0.026423411443829536,-0.11145046353340149,15.683705961571897,False,True,-1755191.875
136,10/29 19:01:24,439,-107752.87579529671,-0.031135262921452522,0.1386750489473343,5.978251482048647,False,True,-1001981.5
137,10/29 19:01:30,1215,-122076.79841060535,0.13560114800930023,-0.07737620919942856,16.224798150170237,False,True,-2096641.0
138,10/29 19:01:36,1268,-119450.77470152691,-0.07955072075128555,-0.021987253800034523,13.363417103794548,False,True,-1176414.75
139,10/29 19:01:43,1487,-116127.98997090595,-0.04025309160351753,0.13429690897464752,24.09394135863943,False,True,-1234828.5
140,10/29 19:01:49,1090,-127682.71911615264,-0.005150264594703913,0.06331982463598251,22.40523929079469,False,True,-2195009.25
141,10/29 19:02:12,4991,-200047.42287163204,0.04285573959350586,0.06030219420790672,2.5832363865349883,False,True,-1939234.375
142,10/29 19:02:19,1628,-129171.9119366084,-0.11226578801870346,-0.08746421337127686,10.726786511344619,False,True,-646732.625
143,10/29 19:02:22,474,-103323.97835878214,-0.08466272801160812,-0.12998022139072418,13.713977835357927,False,True,-481376.0625
144,10/29 19:02:30,1721,-119278.94412505392,0.02753247693181038,-0.01204201951622963,19.00616997873475,False,True,-7700156.5
145,10/29 19:02:39,1971,-110055.02144872336,0.06321624666452408,-0.036938197910785675,28.31033848514162,False,True,-4188097.25
146,10/29 19:02:53,2849,-103754.89402500165,0.0780702605843544,-0.12607285380363464,28.6988776103282,False,True,-2161443.5
147,10/29 19:02:56,656,-105324.21579139799,-0.08495847880840302,-0.08422653377056122,19.43943775265611,False,True,-622538.6875
148,10/29 19:03:02,1088,-129400.03048209831,0.07026513665914536,-0.004638799000531435,20.820731890872306,False,True,-1971769.75
149,10/29 19:03:05,549,-108964.25157845346,0.060191068798303604,-0.12017453461885452,6.8190625747614835,False,True,-1816571.375
150,10/29 19:03:16,2324,-102493.11428625848,0.09032930433750153,-0.029609357938170433,4.470711443924,False,True,-1687964.625
151,10/29 19:03:27,2229,-102440.24669510001,-0.01767362467944622,-0.1123139038681984,1.3055115395810326,False,True,-788077.5625
152,10/29 19:03:31,691,-119858.29541103586,0.060090433806180954,-0.02621227130293846,26.27675886430479,False,True,-3537922.0
153,10/29 19:03:35,941,-115771.16856244508,-0.024459918960928917,0.05335525795817375,8.831748376155844,False,True,-4006569.0
154,10/29 19:03:42,1436,-108678.14498635297,0.0021716863848268986,-0.05323760583996773,5.053054765526998,False,True,-2128193.25
155,10/29 19:03:45,647,-115791.5290694146,-0.060465987771749496,-0.11725158244371414,18.541840025422452,False,True,-651548.0625
156,10/29 19:03:54,1866,-152111.43548460244,0.057873792946338654,0.12617181241512299,1.9502385894433514,False,True,-826487.6875
157,10/29 19:04:16,4911,349691.51714274916,0.12151191383600235,0.0044887857511639595,1.9195202075088926,True,False,2775314.25
158,10/29 19:04:36,3958,-98509.07264073771,0.021080197766423225,-0.004833035636693239,26.516539574661977,False,True,-6063155.5
159,10/29 19:04:43,1564,-146754.7580820499,0.1004372388124466,0.1347368210554123,5.574923677429018,False,True,-624026.1875
160,10/29 19:04:59,3368,-133112.72726938064,0.1164621040225029,0.10702429711818695,3.6054630358487576,False,True,-595618.9375
161,10/29 19:05:04,1066,-113739.53144499748,0.12322568893432617,-0.055669594556093216,20.403584483472017,False,True,-1683630.875
162,10/29 19:05:23,3991,-161073.54756100598,-0.06594497710466385,0.09310469031333923,12.446526129410403,False,True,-5930605.5
163,10/29 19:05:31,1617,-107992.13013021005,0.03404974937438965,-0.07786104828119278,7.099600814832244,False,True,-2464938.0
164,10/29 19:05:42,2414,-107301.17408713406,0.029959553852677345,-0.02995564043521881,12.984105799559726,False,True,-27418789888.0
165,10/29 19:05:45,583,-103055.01316082051,0.05958602577447891,-0.1340973824262619,20.240906653382915,False,True,-1383078.0
166,10/29 19:05:50,934,-117615.2003930014,-0.11093474179506302,-0.07653696835041046,15.42783147965272,False,True,-627375.6875
167,10/29 19:05:57,1466,-120567.49660349204,0.06038684770464897,0.023823045194149017,22.80720230189885,False,True,-1431749.875
168,10/29 19:06:04,1314,-90510.17521493648,0.042614515870809555,0.12711547315120697,24.666933018076897,False,True,-533259.75
169,10/29 19:06:16,2734,-132682.58881684963,-0.11889684200286865,-0.05011317506432533,6.889004288719805,False,True,-785057.5625
170,10/29 19:06:25,1669,-125999.4596775927,0.06621712446212769,0.09904888272285461,22.062964713496363,False,True,-762404.0
171,10/29 19:06:32,1373,-107547.26276603756,0.05590028315782547,0.0015575493453070521,27.214928316880155,False,True,-1871759.875
172,10/29 19:06:47,3143,-113403.80724036889,0.04146949574351311,0.13122054934501648,17.509295245361077,False,True,-656689.875
173,10/29 19:07:13,5572,-121940.2979869033,-0.036383189260959625,0.027379000559449196,23.760862897008472,False,True,-13542619.0
174,10/29 19:07:20,1486,-125866.5604955965,0.12149779498577118,-0.08128052204847336,8.792534417606666,False,True,-3129664.25
175,10/29 19:07:23,590,-106707.15307261843,0.08065266162157059,-0.14183470606803894,2.983564995777228,False,True,-1744092.625
176,10/29 19:07:29,1079,-134574.3129450489,0.08395759016275406,-0.01328662782907486,2.7362504167887858,False,True,-1904237.75
177,10/29 19:07:32,545,-122675.72169129546,0.1258193999528885,-0.12038154900074005,3.141382122005107,False,True,-22559596.0
178,10/29 19:07:34,332,-99624.96459607863,-0.024018332362174988,-0.1353519856929779,1.541727413977182,False,True,-625116.1875
179,10/29 19:07:37,625,-107799.31559558219,0.09192181378602982,-0.09020477533340454,16.22273205224389,False,True,-62782120.0
180,10/29 19:07:41,806,-111139.16421341714,0.11733610928058624,-0.020170951262116432,22.246234898958903,False,True,-1143817.0
181,10/29 19:08:20,8406,-96770.77660235256,-0.12989486753940582,0.08106900006532669,14.329272701274316,False,True,-1981957.125
182,10/29 19:08:24,657,-103927.21440439363,0.003929968923330307,0.12130468338727951,14.876844063440393,False,True,-829859.875
183,10/29 19:08:29,1034,-148997.88592874265,-0.0610988475382328,-0.006072385236620903,22.054098418484667,False,True,-2218180.25
184,10/29 19:08:36,1387,-131215.93157918577,-0.12653082609176636,-0.12306933850049973,21.46947534490771,False,True,-525704.5
185,10/29 19:08:48,2714,-110055.06305312863,-0.06320846080780029,0.0758875235915184,22.25059279087118,False,True,-8680063.0
186,10/29 19:08:56,1628,-134668.5320597325,0.0647168755531311,-0.006387284025549889,23.6437457676561,False,True,-2308751.5
187,10/29 19:09:03,1376,-107568.0557849688,-0.05253330245614052,-0.0578196682035923,17.6801632759799,False,True,-974763.5625
188,10/29 19:09:15,2758,-123914.98395557085,0.0012691996525973082,0.09245464205741882,29.677029128985772,False,True,-1322128.75
189,10/29 19:09:21,1203,-102465.69218294087,0.11592959612607956,-0.07333201915025711,8.821672283054953,False,True,-2405434.75
190,10/29 19:09:29,1425,-118293.54693157002,-0.011180122382938862,0.12522979080677032,8.80918951604329,False,True,-1037210.8125
191,10/29 19:09:33,756,-110237.55417554581,-0.055474456399679184,0.13624821603298187,12.917874078116027,False,True,-1364769.5
192,10/29 19:09:39,1194,-105602.68052183953,-0.12582185864448547,-0.06706900894641876,18.57165097820842,False,True,-547473.6875
193,10/29 19:09:44,1118,-167595.39052384743,-0.02368270792067051,-0.11145918071269989,11.991835979671587,False,True,-1240143.875
194,10/29 19:09:51,1345,-101814.70999255378,0.09079311788082123,-0.09139356017112732,23.22336006451896,False,True,-169566192.0
195,10/29 19:09:58,1548,-148009.4204728676,0.06179021671414375,-0.06512430310249329,14.694986017242018,False,True,-44392796.0
196,10/29 19:10:04,1162,-113831.73990901747,0.0705375149846077,-0.02693181484937668,2.2612682202604906,False,True,-2610478.5
197,10/29 19:10:11,1580,-120666.72826969877,0.0960073322057724,-0.0639495998620987,14.492376514626661,False,True,-3764044.25
198,10/29 19:10:18,1333,-144165.7370250461,-0.07988780736923218,-0.019979674369096756,12.134779068479439,False,True,-1443570.375
199,10/29 19:10:27,1991,-143465.61950157888,-0.00022685882868245244,-0.05545591935515404,3.057106541328247,False,True,-2576481.0
200,10/29 19:10:37,1984,-139546.06280148204,0.013200637884438038,-0.10198020935058594,10.274065733528886,False,True,-1571826.375
201,10/29 19:10:59,4698,-194354.24396739696,0.010125507600605488,0.01571211777627468,25.48978220767054,False,True,-7522140.5
202,10/29 19:11:03,928,-123824.23198482487,-0.01401435025036335,0.04605179652571678,8.157449899996015,False,True,-3864984.75
203,10/29 19:11:08,938,-111021.28086016311,0.04300402104854584,0.009226772002875805,5.601333992826211,False,True,-2125590.5
204,10/29 19:11:12,644,-104810.06246498048,0.12447286397218704,-0.03407076746225357,18.763919400451343,False,True,-1159376.5
205,10/29 19:11:50,8402,-56290.03386334723,-0.011498899199068546,0.018603958189487457,21.78490438915295,False,True,-7922529.0
206,10/29 19:11:55,858,-106393.61230520312,0.09731394797563553,-0.026234537363052368,18.031452486840912,False,True,-1496827.375
207,10/29 19:12:06,2029,-139592.5636304209,-0.10553129762411118,-0.01936069130897522,6.784697697936311,False,True,-1117706.25
208,10/29 19:12:11,1034,-120543.2611073729,-0.11479216814041138,-0.06688418239355087,19.696992529712396,False,True,-663505.5
209,10/29 19:12:14,636,-110160.8090212588,0.10241986811161041,0.13291078805923462,6.5294108949258876,False,True,-468110.75
210,10/29 19:12:19,950,-149569.43451569183,-0.05941692739725113,0.12959963083267212,7.2790660635903315,False,True,-2131143.75
211,10/29 19:12:34,2408,-102724.70680460095,-0.09726820886135101,0.0071110716089606285,10.879119204818144,False,True,-1139396.25
212,10/29 19:12:39,1054,-150050.5703727956,0.12158098816871643,-0.0038519795052707195,24.05525368980062,False,True,-1274542.125
213,10/29 19:12:43,638,-107952.81584201011,-0.0016900781774893403,-0.13296376168727875,13.115083878612161,False,True,-801706.1875
214,10/29 19:12:59,3383,-134236.13724439626,0.015863027423620224,-0.0895003080368042,11.282538682323564,False,True,-1822937.375
215,10/29 19:13:08,2057,-120208.57657914286,0.09535269439220428,-0.05944357067346573,28.801034372276607,False,True,-3347577.5
216,10/29 19:13:23,3179,-124011.68378046999,0.10626277327537537,-0.13130061328411102,15.85977580389025,False,True,-4952970.5
217,10/29 19:13:34,2156,-104737.93813581663,-0.07032212615013123,0.1077527105808258,26.333947243571416,False,True,-2798191.25
218,10/29 19:14:15,9214,-45828.775180948214,0.08653809130191803,0.08083957433700562,12.07232624532252,False,True,-273804.59375
219,10/29 19:14:21,1181,-80498.2445506419,-0.017170099541544914,-0.047275610268116,19.76972162836556,False,True,-1249086.125
220,10/29 19:14:46,5357,311254.20166092104,-0.08906957507133484,0.05008157342672348,6.0894099730784355,True,False,7983332.5
221,10/29 19:14:56,1935,-99010.20343963787,-0.10699376463890076,-0.02807212807238102,24.659700994604282,False,True,-733051.0625
222,10/29 19:15:08,2499,-149274.2345018863,0.13534021377563477,-0.0356617234647274,12.835585792432397,False,True,-1497557.25
223,10/29 19:15:14,1238,-136123.69050367316,-0.062474530190229416,-0.004352996125817299,8.611135443977512,False,True,-2036940.375
224,10/29 19:15:17,637,-104191.33340386508,0.014560870826244354,0.1048998013138771,25.310359113838327,False,True,-872181.0625
225,10/29 19:15:21,662,-107995.75516162405,0.025849267840385437,0.10864425450563431,9.505296438952564,False,True,-802981.0625
